candidate_id,application_date,country,department,job_role,gender,current_stage,hired_flag,Applied_date,Screen_date,Interview_date,Offer_date,Hired_date
CAND000241,2026-01-10,France,Technology,Data Analyst,Male,Screen,0,2026-01-10,2026-01-13,,,
CAND000242,2026-03-25,UK,Technology,Software Engineer,Male,Offer,0,2026-03-25,2026-03-29,2026-04-03,2026-04-11,
CAND000243,2025-04-29,France,People,HR Business Partner,Male,Hired,1,2025-04-29,2025-05-02,2025-05-06,2025-05-15,2025-05-22
CAND000244,2025-04-15,Germany,Commercial,Pricing Manager,Male,Interview,0,2025-04-15,2025-04-19,2025-04-22,,
CAND000245,2026-02-04,Netherlands,Customer Support,Customer Success Manager,Male,Applied,0,2026-02-04,,,,
CAND000246,2025-06-01,Netherlands,Sales,Account Manager,Male,Applied,0,2025-06-01,,,,
CAND000247,2025-05-22,Germany,Finance,Accountant,Male,Applied,0,2025-05-22,,,,
CAND000248,2025-10-02,Germany,Supply Chain,Warehouse Manager,Male,Hired,1,2025-10-02,2025-10-05,2025-10-10,2025-10-16,2025-10-18
CAND000249,2026-01-31,France,Technology,Data Analyst,Male,Applied,0,2026-01-31,,,,
CAND000250,2025-12-14,Netherlands,Commercial,Commercial Analyst,Female,Hired,1,2025-12-14,2025-12-18,2025-12-22,2025-12-29,2026-01-01
CAND000251,2025-07-06,UK,Customer Support,Customer Support Rep,Male,Applied,0,2025-07-06,,,,
CAND000252,2026-01-24,UK,Operations,Construction Supervisor,Male,Screen,0,2026-01-24,2026-01-28,,,
CAND000253,2025-11-28,UK,Operations,Project Manager,Male,Screen,0,2025-11-28,2025-11-29,,,
CAND000254,2025-10-08,UK,Finance,Financial Analyst,Male,Screen,0,2025-10-08,2025-10-12,,,
CAND000255,2026-01-22,UK,Sales,Account Manager,Male,Interview,0,2026-01-22,2026-01-25,2026-01-30,,
CAND000256,2025-06-02,France,Operations,Construction Supervisor,Male,Applied,0,2025-06-02,,,,
CAND000257,2025-08-28,Germany,Supply Chain,Logistics Coordinator,Male,Screen,0,2025-08-28,2025-08-31,,,
CAND000258,2025-12-24,UK,Sales,Account Manager,Female,Screen,0,2025-12-24,2025-12-25,,,
CAND000259,2025-08-31,UK,People,HR Business Partner,Male,Applied,0,2025-08-31,,,,
CAND000260,2026-02-19,UK,Sales,Sales Executive,Male,Interview,0,2026-02-19,2026-02-21,2026-02-24,,
CAND000261,2026-01-03,UK,Sales,Account Manager,Male,Interview,0,2026-01-03,2026-01-05,2026-01-13,,
CAND000262,2025-08-03,Germany,Sales,Sales Executive,Male,Interview,0,2025-08-03,2025-08-06,2025-08-11,,
CAND000263,2025-09-01,Germany,People,HR Advisor,Male,Applied,0,2025-09-01,,,,
CAND000264,2025-08-31,UK,Customer Support,Customer Success Manager,Male,Applied,0,2025-08-31,,,,
CAND000265,2025-09-24,UK,Commercial,Commercial Analyst,Male,Applied,0,2025-09-24,,,,
CAND000266,2026-03-07,UK,Finance,Financial Analyst,Male,Screen,0,2026-03-07,2026-03-11,,,
CAND000267,2025-10-01,UK,Operations,Project Manager,Male,Screen,0,2025-10-01,2025-10-03,,,
CAND000268,2025-12-05,Germany,Finance,Accountant,Male,Applied,0,2025-12-05,,,,
CAND000269,2025-07-05,UK,Customer Support,Customer Support Rep,Male,Offer,0,2025-07-05,2025-07-08,2025-07-15,2025-07-25,
CAND000270,2025-09-01,UK,Finance,Financial Analyst,Male,Applied,0,2025-09-01,,,,
CAND000271,2025-12-30,UK,Supply Chain,Logistics Coordinator,Female,Screen,0,2025-12-30,2026-01-03,,,
CAND000272,2026-03-10,UK,Finance,Financial Analyst,Male,Screen,0,2026-03-10,2026-03-13,,,
CAND000273,2025-04-11,UK,Supply Chain,Logistics Coordinator,Male,Hired,1,2025-04-11,2025-04-12,2025-04-20,2025-05-01,2025-05-10
CAND000274,2025-05-30,UK,Commercial,Commercial Analyst,Male,Applied,0,2025-05-30,,,,
CAND000275,2026-01-12,UK,Supply Chain,Procurement Specialist,Female,Interview,0,2026-01-12,2026-01-16,2026-01-21,,
CAND000276,2025-08-22,Germany,Sales,Sales Executive,Male,Screen,0,2025-08-22,2025-08-25,,,
CAND000277,2025-06-09,France,Operations,Site Engineer,Male,Screen,0,2025-06-09,2025-06-10,,,
CAND000278,2025-09-28,UK,Commercial,Pricing Manager,Male,Interview,0,2025-09-28,2025-10-02,2025-10-09,,
CAND000279,2025-09-14,UK,Operations,Project Manager,Female,Applied,0,2025-09-14,,,,
CAND000280,2025-10-18,UK,Customer Support,Customer Success Manager,Male,Interview,0,2025-10-18,2025-10-21,2025-10-24,,
CAND000281,2025-04-03,UK,Operations,Site Engineer,Male,Applied,0,2025-04-03,,,,
CAND000282,2026-03-23,UK,Technology,Software Engineer,Male,Interview,0,2026-03-23,2026-03-26,2026-04-01,,
CAND000283,2026-03-01,France,Customer Support,Customer Success Manager,Male,Screen,0,2026-03-01,2026-03-05,,,
CAND000284,2026-02-22,UK,Commercial,Pricing Manager,Male,Hired,1,2026-02-22,2026-02-26,2026-03-01,2026-03-12,2026-03-17
CAND000285,2026-03-21,UK,Supply Chain,Logistics Coordinator,Male,Interview,0,2026-03-21,2026-03-23,2026-03-27,,
CAND000286,2025-11-30,Germany,Finance,Accountant,Male,Hired,1,2025-11-30,2025-12-04,2025-12-12,2025-12-19,2025-12-24
CAND000287,2025-07-30,UK,People,HR Business Partner,Male,Interview,0,2025-07-30,2025-08-03,2025-08-11,,
CAND000288,2026-02-21,UK,Technology,Software Engineer,Male,Applied,0,2026-02-21,,,,
CAND000289,2025-05-26,UK,People,HR Advisor,Male,Interview,0,2025-05-26,2025-05-29,2025-06-02,,
CAND000290,2025-06-02,Germany,Supply Chain,Warehouse Manager,Male,Screen,0,2025-06-02,2025-06-06,,,
CAND000291,2025-10-11,Germany,Operations,Construction Supervisor,Male,Screen,0,2025-10-11,2025-10-14,,,
CAND000292,2025-04-23,Germany,Supply Chain,Logistics Coordinator,Male,Hired,1,2025-04-23,2025-04-24,2025-05-01,2025-05-12,2025-05-17
CAND000293,2026-02-16,France,Commercial,Pricing Manager,Male,Applied,0,2026-02-16,,,,
CAND000294,2025-09-26,UK,Sales,Sales Executive,Male,Screen,0,2025-09-26,2025-09-27,,,
CAND000295,2025-11-29,UK,People,HR Advisor,Male,Screen,0,2025-11-29,2025-12-03,,,
CAND000296,2025-12-10,UK,Sales,Account Manager,Male,Applied,0,2025-12-10,,,,
CAND000297,2025-09-08,France,Sales,Sales Executive,Male,Screen,0,2025-09-08,2025-09-12,,,
CAND000298,2025-12-27,UK,Commercial,Commercial Analyst,Male,Screen,0,2025-12-27,2025-12-28,,,
CAND000299,2025-09-08,UK,Customer Support,Customer Success Manager,Male,Interview,0,2025-09-08,2025-09-12,2025-09-18,,
CAND000300,2025-12-19,Netherlands,Operations,Site Engineer,Male,Hired,1,2025-12-19,2025-12-21,2025-12-25,2026-01-01,2026-01-07
CAND000301,2025-12-09,Germany,Finance,Financial Analyst,Female,Applied,0,2025-12-09,,,,
CAND000302,2025-04-05,France,Technology,Software Engineer,Female,Hired,1,2025-04-05,2025-04-08,2025-04-12,2025-04-20,2025-04-29
CAND000303,2026-02-18,Netherlands,Commercial,Pricing Manager,Male,Screen,0,2026-02-18,2026-02-22,,,
CAND000304,2025-08-12,UK,Customer Support,Customer Support Rep,Male,Screen,0,2025-08-12,2025-08-14,,,
CAND000305,2026-03-01,UK,Sales,Sales Executive,Male,Hired,1,2026-03-01,2026-03-03,2026-03-06,2026-03-11,2026-03-19
CAND000306,2025-08-13,UK,Operations,Construction Supervisor,Male,Applied,0,2025-08-13,,,,
CAND000307,2025-04-23,Germany,Operations,Construction Supervisor,Male,Screen,0,2025-04-23,2025-04-26,,,
CAND000308,2026-03-08,UK,People,HR Business Partner,Male,Interview,0,2026-03-08,2026-03-10,2026-03-18,,
CAND000309,2025-04-30,UK,Commercial,Commercial Analyst,Male,Screen,0,2025-04-30,2025-05-03,,,
CAND000310,2025-10-06,UK,Commercial,Commercial Analyst,Male,Screen,0,2025-10-06,2025-10-09,,,
CAND000311,2026-01-28,UK,Sales,Account Manager,Male,Offer,0,2026-01-28,2026-01-31,2026-02-05,2026-02-15,
CAND000312,2025-04-07,UK,Commercial,Pricing Manager,Male,Applied,0,2025-04-07,,,,
CAND000313,2025-06-26,UK,Supply Chain,Warehouse Manager,Male,Applied,0,2025-06-26,,,,
CAND000314,2025-11-25,Germany,Customer Support,Customer Success Manager,Male,Applied,0,2025-11-25,,,,
CAND000315,2026-01-25,UK,Finance,Financial Analyst,Male,Screen,0,2026-01-25,2026-01-26,,,
CAND000316,2025-12-25,Ireland,Customer Support,Customer Support Rep,Male,Applied,0,2025-12-25,,,,
CAND000317,2026-02-23,UK,Customer Support,Customer Support Rep,Male,Interview,0,2026-02-23,2026-02-24,2026-02-27,,
CAND000318,2026-02-18,France,Commercial,Commercial Analyst,Male,Applied,0,2026-02-18,,,,
CAND000319,2025-05-06,UK,Sales,Sales Executive,Male,Interview,0,2025-05-06,2025-05-09,2025-05-14,,
CAND000320,2026-03-17,Germany,Technology,Data Engineer,Male,Screen,0,2026-03-17,2026-03-21,,,
CAND000321,2026-03-21,Ireland,People,HR Business Partner,Male,Interview,0,2026-03-21,2026-03-24,2026-03-31,,
CAND000322,2025-06-09,UK,Technology,Data Engineer,Male,Screen,0,2025-06-09,2025-06-10,,,
CAND000323,2026-01-27,UK,Supply Chain,Logistics Coordinator,Male,Screen,0,2026-01-27,2026-01-29,,,
CAND000324,2026-01-27,UK,Technology,Data Engineer,Male,Interview,0,2026-01-27,2026-01-28,2026-01-31,,
CAND000325,2025-05-31,UK,People,HR Advisor,Female,Applied,0,2025-05-31,,,,
CAND000326,2025-07-11,UK,Commercial,Commercial Analyst,Male,Screen,0,2025-07-11,2025-07-12,,,
CAND000327,2025-05-19,UK,Supply Chain,Logistics Coordinator,Male,Interview,0,2025-05-19,2025-05-21,2025-05-29,,
CAND000328,2025-08-24,Germany,Technology,Data Engineer,Male,Applied,0,2025-08-24,,,,
CAND000329,2026-02-26,UK,Supply Chain,Logistics Coordinator,Male,Hired,1,2026-02-26,2026-02-27,2026-03-02,2026-03-11,2026-03-18
CAND000330,2025-09-23,Germany,Sales,Sales Executive,Male,Interview,0,2025-09-23,2025-09-24,2025-09-27,,
CAND000331,2025-09-10,UK,Technology,Data Engineer,Male,Interview,0,2025-09-10,2025-09-11,2025-09-19,,
CAND000332,2025-10-24,UK,Customer Support,Customer Success Manager,Male,Interview,0,2025-10-24,2025-10-26,2025-11-02,,
CAND000333,2025-05-14,UK,Sales,Sales Executive,Male,Hired,1,2025-05-14,2025-05-17,2025-05-22,2025-06-04,2025-06-13
CAND000334,2026-03-17,France,Operations,Construction Supervisor,Male,Applied,0,2026-03-17,,,,
CAND000335,2025-07-03,UK,Customer Support,Customer Support Rep,Male,Hired,1,2025-07-03,2025-07-04,2025-07-07,2025-07-13,2025-07-17
CAND000336,2025-06-20,UK,Supply Chain,Warehouse Manager,Male,Interview,0,2025-06-20,2025-06-22,2025-06-25,,
CAND000337,2025-05-19,Ireland,Customer Support,Customer Success Manager,Male,Offer,0,2025-05-19,2025-05-21,2025-05-27,2025-06-09,
CAND000338,2025-12-16,UK,People,HR Business Partner,Male,Screen,0,2025-12-16,2025-12-19,,,
CAND000339,2025-11-02,UK,Customer Support,Customer Support Rep,Male,Offer,0,2025-11-02,2025-11-03,2025-11-10,2025-11-23,
CAND000340,2025-12-31,Germany,Operations,Site Engineer,Male,Interview,0,2025-12-31,2026-01-04,2026-01-11,,
CAND000341,2025-12-21,UK,Customer Support,Customer Success Manager,Male,Interview,0,2025-12-21,2025-12-24,2025-12-28,,
CAND000342,2025-08-06,Germany,Technology,Data Engineer,Male,Interview,0,2025-08-06,2025-08-10,2025-08-14,,
CAND000343,2026-03-24,France,Commercial,Commercial Analyst,Male,Screen,0,2026-03-24,2026-03-27,,,
CAND000344,2025-09-04,Ireland,Finance,Accountant,Male,Interview,0,2025-09-04,2025-09-06,2025-09-11,,
CAND000345,2025-12-26,Germany,People,HR Advisor,Male,Interview,0,2025-12-26,2025-12-27,2026-01-03,,
CAND000346,2026-01-03,Netherlands,Finance,Accountant,Male,Applied,0,2026-01-03,,,,
CAND000347,2026-02-27,Germany,Customer Support,Customer Support Rep,Male,Screen,0,2026-02-27,2026-03-01,,,
CAND000348,2025-11-22,Germany,People,HR Advisor,Male,Screen,0,2025-11-22,2025-11-24,,,
CAND000349,2025-09-12,France,Commercial,Commercial Analyst,Male,Interview,0,2025-09-12,2025-09-16,2025-09-21,,
CAND000350,2025-04-24,Germany,Operations,Project Manager,Male,Screen,0,2025-04-24,2025-04-25,,,
CAND000351,2025-11-02,UK,People,HR Business Partner,Male,Applied,0,2025-11-02,,,,
CAND000352,2025-10-06,UK,Technology,Data Analyst,Male,Screen,0,2025-10-06,2025-10-08,,,
CAND000353,2025-07-30,UK,Operations,Site Engineer,Male,Screen,0,2025-07-30,2025-08-03,,,
CAND000354,2026-01-29,Germany,Operations,Project Manager,Female,Screen,0,2026-01-29,2026-01-31,,,
CAND000355,2025-05-10,UK,Sales,Sales Executive,Male,Screen,0,2025-05-10,2025-05-14,,,
CAND000356,2025-07-22,Netherlands,Finance,Financial Analyst,Male,Screen,0,2025-07-22,2025-07-24,,,
CAND000357,2025-08-21,Germany,Customer Support,Customer Support Rep,Male,Applied,0,2025-08-21,,,,
CAND000358,2025-08-05,France,People,HR Business Partner,Male,Applied,0,2025-08-05,,,,
CAND000359,2026-01-11,UK,Customer Support,Customer Support Rep,Male,Applied,0,2026-01-11,,,,
CAND000360,2026-02-03,UK,Technology,Data Engineer,Male,Applied,0,2026-02-03,,,,
CAND000361,2025-05-26,Netherlands,Sales,Sales Executive,Male,Screen,0,2025-05-26,2025-05-29,,,
CAND000362,2025-06-25,France,Supply Chain,Logistics Coordinator,Male,Interview,0,2025-06-25,2025-06-26,2025-07-04,,
CAND000363,2025-10-26,UK,Sales,Sales Executive,Male,Applied,0,2025-10-26,,,,
CAND000364,2025-07-03,Germany,Customer Support,Customer Success Manager,Female,Interview,0,2025-07-03,2025-07-06,2025-07-13,,
CAND000365,2026-02-12,UK,Commercial,Commercial Analyst,Male,Interview,0,2026-02-12,2026-02-13,2026-02-16,,
CAND000366,2026-02-24,UK,Operations,Site Engineer,Male,Screen,0,2026-02-24,2026-02-27,,,
CAND000367,2025-08-08,Germany,Supply Chain,Warehouse Manager,Male,Hired,1,2025-08-08,2025-08-12,2025-08-18,2025-08-31,2025-09-03
CAND000368,2025-12-21,Germany,Finance,Accountant,Male,Interview,0,2025-12-21,2025-12-25,2025-12-30,,
CAND000369,2025-07-21,Germany,Technology,Data Engineer,Male,Hired,1,2025-07-21,2025-07-23,2025-07-28,2025-08-08,2025-08-12
CAND000370,2025-09-05,UK,Finance,Accountant,Male,Screen,0,2025-09-05,2025-09-09,,,
CAND000371,2025-04-24,UK,Technology,Data Analyst,Female,Applied,0,2025-04-24,,,,
CAND000372,2025-09-25,UK,Operations,Construction Supervisor,Male,Screen,0,2025-09-25,2025-09-26,,,
CAND000373,2025-10-09,UK,Finance,Financial Analyst,Male,Applied,0,2025-10-09,,,,
CAND000374,2025-11-17,Netherlands,Supply Chain,Warehouse Manager,Male,Applied,0,2025-11-17,,,,
CAND000375,2025-07-01,Germany,Supply Chain,Logistics Coordinator,Male,Screen,0,2025-07-01,2025-07-02,,,
CAND000376,2026-01-10,UK,Finance,Financial Analyst,Male,Hired,1,2026-01-10,2026-01-13,2026-01-20,2026-01-28,2026-01-30
CAND000377,2025-06-06,UK,People,HR Advisor,Male,Applied,0,2025-06-06,,,,
CAND000378,2025-11-19,France,Technology,Data Engineer,Male,Screen,0,2025-11-19,2025-11-22,,,
CAND000379,2026-02-15,UK,Customer Support,Customer Success Manager,Male,Interview,0,2026-02-15,2026-02-17,2026-02-25,,
CAND000380,2025-05-02,UK,Operations,Project Manager,Female,Hired,1,2025-05-02,2025-05-03,2025-05-09,2025-05-21,2025-05-24
CAND000381,2025-09-23,UK,Operations,Construction Supervisor,Male,Hired,1,2025-09-23,2025-09-26,2025-10-01,2025-10-13,2025-10-19
CAND000382,2026-02-25,UK,Technology,Data Analyst,Male,Interview,0,2026-02-25,2026-02-26,2026-03-05,,
CAND000383,2025-07-31,UK,Supply Chain,Logistics Coordinator,Male,Applied,0,2025-07-31,,,,
CAND000384,2025-09-08,Germany,Operations,Project Manager,Female,Applied,0,2025-09-08,,,,
CAND000385,2026-02-08,UK,Sales,Sales Executive,Male,Screen,0,2026-02-08,2026-02-10,,,
CAND000386,2025-04-05,UK,Operations,Site Engineer,Male,Applied,0,2025-04-05,,,,
CAND000387,2025-04-24,UK,Sales,Account Manager,Male,Applied,0,2025-04-24,,,,
CAND000388,2026-03-19,Germany,Customer Support,Customer Support Rep,Male,Interview,0,2026-03-19,2026-03-20,2026-03-28,,
CAND000389,2025-10-26,Ireland,Supply Chain,Warehouse Manager,Male,Screen,0,2025-10-26,2025-10-28,,,
CAND000390,2026-01-22,France,Finance,Accountant,Male,Applied,0,2026-01-22,,,,
CAND000391,2025-12-02,UK,Finance,Accountant,Male,Screen,0,2025-12-02,2025-12-06,,,
CAND000392,2025-06-22,UK,Commercial,Pricing Manager,Male,Interview,0,2025-06-22,2025-06-25,2025-06-30,,
CAND000393,2025-08-07,France,Commercial,Commercial Analyst,Male,Hired,1,2025-08-07,2025-08-11,2025-08-15,2025-08-22,2025-08-24
CAND000394,2025-05-08,Germany,Sales,Sales Executive,Male,Applied,0,2025-05-08,,,,
CAND000395,2026-01-18,UK,Commercial,Commercial Analyst,Female,Interview,0,2026-01-18,2026-01-21,2026-01-25,,
CAND000396,2025-10-17,UK,Operations,Project Manager,Male,Applied,0,2025-10-17,,,,
CAND000397,2025-06-22,UK,Commercial,Commercial Analyst,Male,Applied,0,2025-06-22,,,,
CAND000398,2025-07-25,UK,People,HR Advisor,Male,Offer,0,2025-07-25,2025-07-29,2025-08-02,2025-08-11,
CAND000399,2026-01-03,Germany,Sales,Sales Executive,Male,Screen,0,2026-01-03,2026-01-04,,,
CAND000400,2025-06-02,France,Finance,Accountant,Male,Hired,1,2025-06-02,2025-06-03,2025-06-10,2025-06-15,2025-06-22
CAND000401,2025-10-30,Germany,Customer Support,Customer Support Rep,Male,Hired,1,2025-10-30,2025-11-01,2025-11-07,2025-11-13,2025-11-17
CAND000402,2025-07-06,UK,Operations,Site Engineer,Male,Offer,0,2025-07-06,2025-07-07,2025-07-11,2025-07-23,
CAND000403,2026-02-20,France,Supply Chain,Logistics Coordinator,Male,Interview,0,2026-02-20,2026-02-21,2026-02-25,,
CAND000404,2025-12-08,UK,Sales,Sales Executive,Male,Interview,0,2025-12-08,2025-12-12,2025-12-15,,
CAND000405,2025-11-01,UK,Operations,Site Engineer,Male,Hired,1,2025-11-01,2025-11-04,2025-11-09,2025-11-16,2025-11-23
CAND000406,2026-01-04,UK,People,HR Advisor,Male,Hired,1,2026-01-04,2026-01-07,2026-01-15,2026-01-21,2026-01-30
CAND000407,2025-06-24,Ireland,Finance,Accountant,Male,Hired,1,2025-06-24,2025-06-27,2025-07-05,2025-07-16,2025-07-25
CAND000408,2026-03-16,UK,Operations,Site Engineer,Male,Screen,0,2026-03-16,2026-03-19,,,
CAND000409,2025-05-24,UK,Supply Chain,Logistics Coordinator,Male,Applied,0,2025-05-24,,,,
CAND000410,2025-11-27,UK,Operations,Site Engineer,Male,Applied,0,2025-11-27,,,,
CAND000411,2025-06-04,UK,People,HR Advisor,Male,Screen,0,2025-06-04,2025-06-05,,,
CAND000412,2025-08-03,UK,Sales,Sales Executive,Male,Interview,0,2025-08-03,2025-08-05,2025-08-09,,
CAND000413,2026-01-09,Ireland,Customer Support,Customer Support Rep,Male,Screen,0,2026-01-09,2026-01-13,,,
CAND000414,2025-09-08,UK,People,HR Business Partner,Male,Screen,0,2025-09-08,2025-09-11,,,
CAND000415,2026-02-17,Germany,Technology,Data Analyst,Male,Interview,0,2026-02-17,2026-02-20,2026-02-26,,
CAND000416,2026-01-02,Germany,Technology,Data Engineer,Male,Screen,0,2026-01-02,2026-01-06,,,
CAND000417,2025-12-02,Netherlands,People,HR Business Partner,Male,Hired,1,2025-12-02,2025-12-06,2025-12-11,2025-12-23,2026-01-01
CAND000418,2025-08-01,Ireland,Customer Support,Customer Success Manager,Male,Applied,0,2025-08-01,,,,
CAND000419,2026-03-10,Germany,Sales,Account Manager,Male,Applied,0,2026-03-10,,,,
CAND000420,2025-06-12,UK,Finance,Financial Analyst,Male,Screen,0,2025-06-12,2025-06-14,,,
CAND000421,2025-08-12,France,Operations,Construction Supervisor,Male,Hired,1,2025-08-12,2025-08-16,2025-08-21,2025-08-30,2025-09-01
CAND000422,2025-11-15,UK,Technology,Data Analyst,Male,Applied,0,2025-11-15,,,,
CAND000423,2025-06-29,UK,Operations,Site Engineer,Male,Hired,1,2025-06-29,2025-07-01,2025-07-07,2025-07-15,2025-07-17
CAND000424,2025-07-23,UK,Technology,Data Analyst,Male,Applied,0,2025-07-23,,,,
CAND000425,2025-06-26,UK,Commercial,Commercial Analyst,Male,Applied,0,2025-06-26,,,,
CAND000426,2025-12-21,UK,Finance,Accountant,Male,Applied,0,2025-12-21,,,,
CAND000427,2025-08-12,Germany,Finance,Financial Analyst,Male,Screen,0,2025-08-12,2025-08-13,,,
CAND000428,2026-02-15,Netherlands,People,HR Advisor,Female,Interview,0,2026-02-15,2026-02-18,2026-02-21,,
CAND000429,2025-08-13,UK,Supply Chain,Warehouse Manager,Male,Interview,0,2025-08-13,2025-08-16,2025-08-20,,
CAND000430,2025-11-30,UK,Commercial,Commercial Analyst,Male,Hired,1,2025-11-30,2025-12-01,2025-12-08,2025-12-17,2025-12-26
CAND000431,2025-05-18,UK,Supply Chain,Logistics Coordinator,Male,Hired,1,2025-05-18,2025-05-19,2025-05-27,2025-06-04,2025-06-11
CAND000432,2025-11-30,UK,Customer Support,Customer Support Rep,Male,Interview,0,2025-11-30,2025-12-03,2025-12-07,,
CAND000433,2026-01-12,UK,Commercial,Pricing Manager,Male,Screen,0,2026-01-12,2026-01-14,,,
CAND000434,2025-12-06,UK,Operations,Site Engineer,Female,Screen,0,2025-12-06,2025-12-10,,,
CAND000435,2025-04-15,UK,Supply Chain,Logistics Coordinator,Male,Screen,0,2025-04-15,2025-04-18,,,
CAND000436,2025-05-15,Netherlands,Commercial,Pricing Manager,Male,Interview,0,2025-05-15,2025-05-18,2025-05-24,,
CAND000437,2025-10-06,UK,Commercial,Pricing Manager,Male,Applied,0,2025-10-06,,,,
CAND000438,2025-12-13,UK,Sales,Sales Executive,Female,Screen,0,2025-12-13,2025-12-14,,,
CAND000439,2025-09-28,Germany,Finance,Accountant,Male,Screen,0,2025-09-28,2025-09-29,,,
CAND000440,2026-01-27,UK,Supply Chain,Logistics Coordinator,Female,Hired,1,2026-01-27,2026-01-29,2026-02-04,2026-02-12,2026-02-17
CAND000441,2025-09-07,UK,Sales,Sales Executive,Male,Applied,0,2025-09-07,,,,
CAND000442,2025-04-10,UK,Technology,Software Engineer,Male,Applied,0,2025-04-10,,,,
CAND000443,2026-03-09,Ireland,People,HR Business Partner,Male,Hired,1,2026-03-09,2026-03-11,2026-03-16,2026-03-24,2026-03-28
CAND000444,2025-10-17,Netherlands,Technology,Data Analyst,Male,Screen,0,2025-10-17,2025-10-21,,,
CAND000445,2025-07-03,UK,Technology,Software Engineer,Male,Hired,1,2025-07-03,2025-07-04,2025-07-09,2025-07-19,2025-07-23
CAND000446,2026-01-30,France,Supply Chain,Procurement Specialist,Male,Applied,0,2026-01-30,,,,
CAND000447,2025-10-28,UK,Customer Support,Customer Success Manager,Male,Applied,0,2025-10-28,,,,
